player_id,player_name,recent_team,season,week,position,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fantasy_points_ppr
00-0033282,C.Samuel,WAS,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,2,6.0,0,2.6
00-0033288,G.Kittle,SF,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,116.0,1,20.6
00-0033293,A.Jones,GB,2023,10,RB,0,0,0.0,0,0.0,13,35.0,0,6,4,19.0,0,9.4
00-0033296,A.Armah,WAS,2023,10,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,3.0,0,1.3
00-0033308,M.Breida,NYG,2023,10,RB,0,0,0.0,0,0.0,1,3.0,0,0,0,0.0,0,0.3
00-0033357,T.Hill,NO,2023,10,TE,0,0,0.0,0,0.0,1,6.0,0,4,2,17.0,0,4.3
00-0033376,P.Ricard,BAL,2023,10,FB,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0033466,I.McKenzie,IND,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,4,31.0,0,7.1
00-0033526,S.Perine,DEN,2023,10,RB,0,0,0.0,0,0.0,1,8.0,0,3,3,35.0,0,7.3
00-0033537,D.Watson,CLE,2023,10,QB,20,34,213.0,1,1.0,8,37.0,0,0,0,0.0,0,16.22
00-0033553,J.Conner,ARI,2023,10,RB,0,0,0.0,0,0.0,16,73.0,0,0,0,0.0,0,7.3
00-0033591,N.Brown,HOU,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,8,7,172.0,0,24.2
00-0033662,C.Rush,DAL,2023,10,QB,7,9,68.0,0,1.0,2,5.0,0,0,0,0.0,0,1.22
00-0033699,A.Ekeler,LAC,2023,10,RB,0,0,0.0,0,0.0,19,67.0,1,7,4,48.0,0,21.5
00-0033857,J.Smith-Schuster,NE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,1.9
00-0033858,J.Smith,ATL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,1,1.0,0,1.1
00-0033881,E.Engram,JAX,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,7,4,12.0,0,5.2
00-0033885,D.Njoku,CLE,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,9,6,58.0,0,11.8
00-0033893,D.Cook,NYJ,2023,10,RB,0,0,0.0,0,0.0,4,26.0,0,1,0,0.0,0,2.6
00-0033895,G.Everett,LAC,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0033897,J.Mixon,CIN,2023,10,RB,0,0,0.0,0,0.0,11,46.0,1,3,2,-1.0,0,12.5
00-0033906,A.Kamara,NO,2023,10,RB,0,0,0.0,0,0.0,9,42.0,0,7,7,33.0,0,18.5
00-0033921,C.Godwin,TB,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,54.0,0,9.4
00-0033923,K.Hunt,CLE,2023,10,RB,0,0,0.0,0,0.0,10,32.0,1,0,0,0.0,0,9.2
00-0033925,D.Foreman,CHI,2023,10,RB,0,0,0.0,0,0.0,21,80.0,1,2,2,12.0,0,17.2
00-0033936,C.Beathard,JAX,2023,10,QB,1,2,5.0,0,0.0,0,0.0,0,0,0,0.0,0,0.2
00-0033943,J.Reynolds,DET,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,15.0,0,3.5
00-0033948,J.Williams,NO,2023,10,RB,0,0,0.0,0,0.0,4,7.0,0,1,1,3.0,0,2.0
00-0033949,J.Dobbs,MIN,2023,10,QB,23,34,268.0,1,0.0,8,44.0,1,0,0,0.0,0,25.12
00-0034159,W.Dissly,SEA,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,22.0,0,4.2
00-0034184,G.Edwards,BAL,2023,10,RB,0,0,0.0,0,0.0,11,24.0,1,1,1,4.0,0,9.8
00-0034208,M.Boone,HOU,2023,10,RB,0,0,0.0,0,0.0,0,0.0,0,3,2,6.0,0,2.6
00-0034270,T.Conklin,NYJ,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,7,7,70.0,0,14.0
00-0034279,E.St. Brown,CHI,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,1.4
00-0034297,B.Pringle,WAS,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0034348,C.Sutton,DEN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,11,8,53.0,1,17.3
00-0034364,J.Akins,CLE,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,8.0,0,1.8
00-0034383,D.Schultz,HOU,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,6,4,71.0,0,11.1
00-0034521,A.Lazard,NYJ,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,1,17.0,0,2.7
00-0034613,T.Hudson,CIN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,7,6,33.0,0,9.3
00-0034646,B.Powell,MIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,35.0,0,7.5
00-0034681,C.Edmonds,TB,2023,10,RB,0,0,0.0,0,0.0,4,9.0,0,1,1,-2.0,0,1.7
00-0034753,M.Andrews,BAL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,4,2,44.0,0,6.4
00-0034764,M.Gallup,DAL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,70.0,1,15.0
00-0034775,C.Kirk,JAX,2023,10,WR,0,1,0.0,0,0.0,0,0.0,0,11,6,104.0,0,14.4
00-0034796,L.Jackson,BAL,2023,10,QB,13,23,223.0,1,2.0,8,41.0,0,0,0,0.0,0,13.02
00-0034827,D.Moore,CHI,2023,10,WR,0,0,0.0,0,0.0,1,1.0,0,9,5,58.0,0,10.9
00-0034829,M.Gesicki,NE,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,22.0,0,4.2
00-0034830,H.Hurst,CAR,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,4,2,14.0,0,3.4
00-0034837,C.Ridley,JAX,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,20.0,0,4.0
00-0034844,S.Barkley,NYG,2023,10,RB,0,0,0.0,0,0.0,13,66.0,0,3,1,-5.0,0,7.1
00-0034855,B.Mayfield,TB,2023,10,QB,18,29,278.0,2,1.0,3,12.0,0,0,0,0.0,0,18.32
00-0034857,J.Allen,BUF,2023,10,QB,15,26,177.0,1,2.0,4,13.0,1,0,0,0.0,0,14.38
00-0034869,S.Darnold,SF,2023,10,QB,1,2,6.0,0,0.0,3,-3.0,0,0,0,0.0,0,-0.06
00-0034960,J.Meyers,LV,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,21.0,0,4.1
00-0034970,I.Smith,CIN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0034972,A.Mattison,MIN,2023,10,RB,0,0,0.0,0,0.0,8,27.0,0,2,1,6.0,0,4.3
00-0034975,J.Hill,BAL,2023,10,RB,0,0,0.0,0,0.0,2,7.0,0,0,0,0.0,0,0.7
00-0034983,H.Renfrow,LV,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5
00-0035215,D.Harty,BUF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0035216,D.Johnson,PIT,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,17.0,0,2.7
00-0035228,K.Murray,ARI,2023,10,QB,19,32,249.0,0,1.0,6,33.0,1,0,0,0.0,0,17.26
00-0035229,T.Hockenson,MIN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,15,11,134.0,1,30.4
00-0035243,M.Sanders,CAR,2023,10,RB,0,0,0.0,0,0.0,2,-5.0,0,2,2,15.0,0,3.0
00-0035250,D.Singletary,HOU,2023,10,RB,0,0,0.0,0,0.0,30,150.0,1,2,1,11.0,0,23.1
00-0035261,T.Pollard,DAL,2023,10,RB,0,0,0.0,0,0.0,15,55.0,0,0,0,0.0,0,5.5
00-0035289,G.Minshew,IND,2023,10,QB,18,28,194.0,0,1.0,2,-1.0,0,0,0,0.0,0,5.66
00-0035291,T.Williams,CIN,2023,10,RB,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,1.2
00-0035298,S.Miller,ATL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,1,7.2
00-0035329,D.Parham,LAC,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,18.0,0,3.8
00-0035341,T.Irwin,CIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,54.0,1,13.4
00-0035406,L.Humphrey,DEN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,14.0,0,2.4
00-0035414,J.Guyton,LAC,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,4,41.0,1,14.1
00-0035480,M.Taylor,NYJ,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,6.0,0,1.6
00-0035535,D.Slayton,NYG,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,21.0,0,5.1
00-0035537,T.Johnson,BUF,2023,10,RB,0,0,0.0,0,0.0,1,2.0,0,0,0,0.0,0,0.2
00-0035628,D.Johnson,JAX,2023,10,RB,0,0,0.0,0,0.0,3,12.0,0,2,2,28.0,0,6.0
00-0035631,D.Sample,CIN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,12.0,0,3.2
00-0035639,P.Campbell,NYG,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0035640,D.Metcalf,SEA,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,12,7,98.0,0,16.8
00-0035644,N.Fant,SEA,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,6.0,0,2.6
00-0035659,T.McLaurin,WAS,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,8,4,33.0,0,7.3
00-0035662,M.Brown,ARI,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,28.0,0,3.8
00-0035685,D.Montgomery,DET,2023,10,RB,0,0,0.0,0,0.0,12,116.0,1,0,0,0.0,0,17.6
00-0035700,J.Jacobs,LV,2023,10,RB,0,0,0.0,0,0.0,27,116.0,0,2,2,11.0,0,12.7
00-0035719,D.Samuel,SF,2023,10,WR,0,0,0.0,0,0.0,3,29.0,1,4,4,30.0,0,15.9
00-0035771,M.Wilcox,CIN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0035860,T.Jones,ARI,2023,10,RB,0,0,0.0,0,0.0,1,13.0,0,0,0,0.0,0,1.3
00-0036040,J.Johnson,NO,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,1,2.0,0,1.2
00-0036133,J.Proche,CLE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0036139,R.Dowdle,DAL,2023,10,RB,0,0,0.0,0,0.0,12,79.0,1,0,0,0.0,0,13.9
00-0036145,L.Cager,NYG,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,10.0,1,8.0
00-0036165,I.Hodgins,NYG,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0036182,N.Westbrook-Ikhine,TEN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,1,9.0,0,1.9
00-0036196,G.Davis,BUF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,2,56.0,0,9.6
00-0036223,J.Taylor,IND,2023,10,RB,0,0,0.0,0,0.0,23,69.0,1,1,1,6.0,0,14.5
00-0036232,H.Bryant,CLE,2023,10,TE,0,0,0.0,0,0.0,1,2.0,0,1,1,3.0,0,1.5
00-0036244,C.Parkinson,SEA,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,3.0,0,1.3
00-0036251,Z.Moss,IND,2023,10,RB,0,0,0.0,0,0.0,1,2.0,0,0,0,0.0,0,0.2
00-0036252,M.Pittman,IND,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,12,8,84.0,0,16.4
00-0036259,J.Jennings,SF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,8.0,0,1.8
00-0036261,B.Aiyuk,SF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,55.0,1,14.5
00-0036264,J.Love,GB,2023,10,QB,21,40,289.0,2,2.0,2,11.0,0,0,0,0.0,0,16.66
00-0036265,A.Dillon,GB,2023,10,RB,0,0,0.0,0,0.0,9,70.0,0,3,1,11.0,0,9.1
00-0036290,C.Kmet,CHI,2023,10,TE,0,0,0.0,0,0.0,1,1.0,0,7,5,45.0,0,9.6
00-0036297,D.Evans,CHI,2023,10,RB,0,0,0.0,0,0.0,2,5.0,0,2,0,0.0,0,0.5
00-0036309,D.Mooney,CHI,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,14.0,0,3.4
00-0036328,A.Gibson,WAS,2023,10,RB,0,0,0.0,0,0.0,4,13.0,0,6,5,42.0,1,16.5
00-0036355,J.Herbert,LAC,2023,10,QB,27,40,323.0,4,1.0,4,15.0,0,0,0,0.0,0,28.42
00-0036358,C.Lamb,DAL,2023,10,WR,0,0,0.0,0,0.0,1,14.0,1,14,11,151.0,1,39.5
00-0036364,L.Bowden,NO,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,12.0,0,2.2
00-0036370,J.Kelley,LAC,2023,10,RB,0,0,0.0,0,0.0,5,16.0,0,0,0,0.0,0,1.6
00-0036407,J.Jeudy,DEN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,3,35.0,0,6.5
00-0036415,V.Jefferson,ATL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0036422,A.Trautman,DEN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,2,15.0,0,3.5
00-0036442,J.Burrow,CIN,2023,10,QB,27,40,347.0,2,2.0,5,20.0,0,0,0,0.0,0,19.88
00-0036482,M.Strachan,CAR,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,45.0,0,5.5
00-0036497,T.Jones,JAX,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,17.0,0,3.7
00-0036550,R.Bateman,BAL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,25.0,0,4.5
00-0036555,C.Hubbard,CAR,2023,10,RB,0,0,0.0,0,0.0,9,23.0,0,2,2,16.0,0,5.9
00-0036567,E.Mitchell,SF,2023,10,RB,0,0,0.0,0,0.0,8,23.0,0,0,0,0.0,0,2.3
00-0036626,D.Brown,WAS,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,41.0,1,12.1
00-0036628,J.Bates,WAS,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,21.0,0,5.1
00-0036635,I.Smith-Marsette,CAR,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0
00-0036754,B.Wright,DET,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,23.0,1,10.3
00-0036842,K.Nwangwu,MIN,2023,10,RB,0,0,0.0,0,0.0,2,9.0,0,0,0,0.0,0,0.9
00-0036875,R.Stevenson,NE,2023,10,RB,0,0,0.0,0,0.0,20,88.0,0,5,3,14.0,0,13.2
00-0036876,K.Granson,IND,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,5.0,0,1.5
00-0036893,N.Harris,PIT,2023,10,RB,0,0,0.0,0,0.0,16,82.0,1,4,3,14.0,0,18.6
00-0036900,J.Chase,CIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,5,124.0,1,23.4
00-0036924,M.Carter,NYJ,2023,10,RB,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0036928,K.Trask,TB,2023,10,QB,0,0,0.0,0,0.0,1,-1.0,0,0,0,0.0,0,-0.1
00-0036936,R.Moore,ARI,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,8,5,43.0,0,9.3
00-0036955,T.Marshall,CAR,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,11.0,0,2.1
00-0036963,A.St. Brown,DET,2023,10,WR,0,0,0.0,0,0.0,2,9.0,0,9,8,156.0,1,30.5
00-0036970,K.Pitts,ATL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,5,3,30.0,0,6.0
00-0036971,T.Lawrence,JAX,2023,10,QB,17,29,185.0,0,2.0,2,7.0,0,0,0,0.0,0,2.1
00-0036972,M.Jones,NE,2023,10,QB,15,20,170.0,0,1.0,3,25.0,0,0,0,0.0,0,7.3
00-0036973,T.Etienne,JAX,2023,10,RB,0,0,0.0,0,0.0,9,35.0,0,4,2,9.0,0,6.4
00-0036980,E.Moore,CLE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,7,5,44.0,1,15.4
00-0036997,J.Williams,DEN,2023,10,RB,0,0,0.0,0,0.0,21,79.0,0,4,4,31.0,1,21.0
00-0037005,T.Tremble,CAR,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,3,16.0,0,4.6
00-0037013,Z.Wilson,NYJ,2023,10,QB,23,39,263.0,0,1.0,4,54.0,0,0,0,0.0,0,13.92
00-0037077,S.Howell,WAS,2023,10,QB,29,44,312.0,3,0.0,2,17.0,0,0,0,0.0,0,24.18
00-0037228,J.Warren,PIT,2023,10,RB,0,0,0.0,0,0.0,15,101.0,1,4,2,9.0,0,19.0
00-0037238,D.London,ATL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,36.0,0,6.6
00-0037239,C.Olave,NO,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,94.0,1,21.4
00-0037240,J.Williams,DET,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,18.0,0,3.8
00-0037247,G.Pickens,PIT,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,45.0,0,7.5
00-0037248,J.Cook,BUF,2023,10,RB,0,0,0.0,0,0.0,12,109.0,0,2,2,11.0,0,12.0
00-0037256,R.White,TB,2023,10,RB,0,0,0.0,0,0.0,20,51.0,0,3,2,47.0,1,17.8
00-0037261,K.Shakir,BUF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,1,24.0,0,3.4
00-0037263,T.Allgeier,ATL,2023,10,RB,0,0,0.0,0,0.0,9,31.0,0,1,1,7.0,0,4.8
00-0037267,J.Ford,CLE,2023,10,RB,0,0,0.0,0,0.0,17,107.0,0,1,1,2.0,0,11.9
00-0037273,K.Philips,TEN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,61.0,0,9.1
00-0037276,T.Chandler,MIN,2023,10,RB,0,0,0.0,0,0.0,15,45.0,1,0,0,0.0,0,10.5
00-0037291,J.Nailor,MIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,16.0,0,2.6
00-0037299,K.Ingram,ARI,2023,10,RB,0,0,0.0,0,0.0,2,2.0,0,0,0,0.0,0,0.2
00-0037304,C.Heyward,PIT,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,4,3,32.0,0,6.2
00-0037410,J.Corbin,NYG,2023,10,RB,0,0,0.0,0,0.0,1,1.0,0,3,3,12.0,0,4.3
00-0037429,R.Blackshear,CAR,2023,10,RB,0,0,0.0,0,0.0,2,7.0,0,1,1,6.0,0,2.3
00-0037475,S.Smartt,LAC,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,0,0.0,0,0.0
00-0037487,D.Thompkins,TB,2023,10,WR,0,0,0.0,0,0.0,1,6.0,0,2,1,5.0,0,2.1
00-0037539,L.Krull,DEN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0037545,R.Shaheed,NO,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,9,5,24.0,0,7.4
00-0037614,J.Metchie,HOU,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,25.0,0,4.5
00-0037664,A.Pierce,IND,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,21.0,0,3.1
00-0037666,J.Tolbert,DAL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,2,2.0,0,2.2
00-0037740,G.Wilson,NYJ,2023,10,WR,0,1,0.0,0,0.0,0,0.0,0,14,9,93.0,0,18.3
00-0037741,J.Dotson,WAS,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,0,0.0,0,0.0
00-0037744,T.McBride,ARI,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,9,8,131.0,0,21.1
00-0037746,B.Robinson,WAS,2023,10,RB,0,0,0.0,0,0.0,8,38.0,0,6,6,119.0,1,27.7
00-0037809,C.Okonkwo,TEN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,6,3,27.0,0,5.7
00-0037816,R.Doubs,GB,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,3,31.0,1,12.1
00-0037834,B.Purdy,SF,2023,10,QB,19,26,296.0,3,0.0,0,0.0,0,0,0,0.0,0,23.84
00-0037837,C.Austin,PIT,2023,10,WR,0,0,0.0,0,0.0,1,6.0,0,1,1,3.0,0,1.9
00-0037838,I.Likely,BAL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,5.0,0,1.5
00-0038040,Z.White,LV,2023,10,RB,0,0,0.0,0,0.0,1,5.0,0,0,0,0.0,0,0.5
00-0038041,J.Ferguson,DAL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,7,4,26.0,1,12.6
00-0038102,K.Pickett,PIT,2023,10,QB,14,23,126.0,0,0.0,4,16.0,0,0,0,0.0,0,6.64
00-0038108,B.Zappe,NE,2023,10,QB,3,7,25.0,0,1.0,0,0.0,0,0,0,0.0,0,-1.0
00-0038115,D.Bellinger,NYG,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,34.0,0,5.4
00-0038117,W.Robinson,NYG,2023,10,WR,0,0,0.0,0,0.0,1,0.0,0,3,2,6.0,0,2.6
00-0038120,B.Hall,NYJ,2023,10,RB,0,0,0.0,0,0.0,13,28.0,0,3,3,47.0,0,10.5
00-0038122,D.Ridder,ATL,2023,10,QB,4,6,39.0,0,0.0,3,11.0,1,0,0,0.0,0,8.66
00-0038124,C.Watson,GB,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,7,2,23.0,0,4.3
00-0038129,C.Otton,TB,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,2,10.0,0,3.0
00-0038134,K.Walker,SEA,2023,10,RB,0,0,0.0,0,0.0,19,63.0,0,2,1,64.0,1,19.7
00-0038393,D.Wicks,GB,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,3,51.0,0,8.1
00-0038394,W.Mallory,IND,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,2,1,7.0,0,1.7
00-0038416,T.Bagent,CHI,2023,10,QB,20,33,162.0,0,0.0,6,12.0,0,0,0,0.0,0,7.68
00-0038454,K.Mitchell,BAL,2023,10,RB,0,0,0.0,0,0.0,3,34.0,1,2,1,32.0,0,13.6
00-0038476,T.DeVito,NYG,2023,10,QB,14,27,86.0,2,1.0,7,41.0,0,0,0,0.0,0,13.54
00-0038496,X.Gipson,NYJ,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,1,24.0,0,3.4
00-0038542,B.Robinson,ATL,2023,10,RB,0,0,0.0,0,0.0,22,95.0,1,2,1,11.0,0,17.6
00-0038543,J.Smith-Njigba,SEA,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,5,4,53.0,0,9.3
00-0038544,Q.Johnston,LAC,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,4,34.0,1,13.4
00-0038547,L.Schoonmaker,DAL,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038555,T.Bigsby,JAX,2023,10,RB,0,0,0.0,0,0.0,3,5.0,0,1,0,0.0,0,0.5
00-0038558,D.Washington,PIT,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,1.6
00-0038559,M.Wilson,ARI,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,6,3,34.0,0,6.4
00-0038563,T.Tucker,LV,2023,10,WR,0,0,0.0,0,0.0,1,9.0,0,0,0,0.0,0,0.9
00-0038573,D.Davis,LAC,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,7.0,0,2.7
00-0038579,A.O'Connell,LV,2023,10,QB,16,27,153.0,1,1.0,2,3.0,0,0,0,0.0,0,8.42
00-0038582,C.Tune,ARI,2023,10,QB,0,0,0.0,0,0.0,1,1.0,1,0,0,0.0,0,6.1
00-0038589,J.Whyle,TEN,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,5,2,16.0,0,3.6
00-0038608,K.Boutte,NE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,11.0,0,2.1
00-0038612,A.Perry,NO,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,2,38.0,1,11.8
00-0038618,X.Hutchinson,HOU,2023,10,WR,0,0,0.0,0,0.0,1,17.0,0,1,0,0.0,0,1.7
00-0038619,A.Iosivas,CIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038621,D.Douglas,NE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,9,6,84.0,0,14.4
00-0038622,D.Vaughn,DAL,2023,10,RB,0,0,0.0,0,0.0,1,-2.0,0,1,1,11.0,0,1.9
00-0038640,J.Brooks,DAL,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,4,4,39.0,0,7.9
00-0038647,R.Bell,SF,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,1,20.0,0,3.0
00-0038752,J.Bobo,SEA,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,2,2,13.0,0,3.3
00-0038794,J.McLaughlin,DEN,2023,10,RB,0,0,0.0,0,0.0,6,8.0,0,2,2,4.0,0,3.2
00-0038933,D.Kincaid,BUF,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,6,5,51.0,1,16.1
00-0038935,B.Strange,JAX,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038938,J.Hyatt,NYG,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,1,0,0.0,0,0.0
00-0038941,T.Scott,CHI,2023,10,WR,0,0,0.0,0,0.0,1,16.0,0,1,1,15.0,0,4.1
00-0038976,M.Mims,DEN,2023,10,WR,0,0,0.0,0,0.0,1,-3.0,0,1,0,0.0,0,-0.3
00-0038977,T.Dell,HOU,2023,10,WR,0,0,0.0,0,0.0,1,13.0,0,14,6,56.0,1,18.9
00-0038979,C.Tillman,CLE,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,0,0.0,0,0.0
00-0038994,J.Addison,MIN,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,7,4,69.0,0,10.9
00-0038996,T.Kraft,GB,2023,10,TE,0,0,0.0,0,0.0,0,0.0,0,3,1,6.0,0,1.6
00-0038997,J.Downs,IND,2023,10,WR,0,0,0.0,0,0.0,0,0.0,0,3,2,40.0,0,6.0
00-0039021,R.Johnson,CHI,2023,10,RB,0,0,0.0,0,0.0,5,18.0,0,6,4,14.0,0,7.2
00-0039032,T.Spears,TEN,2023,10,RB,0,0,0.0,0,0.0,5,18.0,0,5,4,42.0,0,10.0
